product_id,product_name,category,price,stock_quantity,created_at
1373,T-Shirt 1373,Beauty,1927.24,58,2022-12-10 21:13:27
1374,Monitor 1374,Beauty,991.26,10,2022-06-20 05:17:02
1375,Sneakers 1375,Beauty,1861.86,530,2021-11-20 06:54:16
1376,T-Shirt 1376,Fashion,72.05,613,2021-05-05 19:12:08
1377,Notebook 1377,Books,1398.41,629,2021-10-16 01:24:01
1378,Monitor 1378,Beauty,76.94,244,2021-10-04 12:43:31
1379,Laptop 1379,Fashion,178.25,282,2022-03-31 07:24:56
1380,Protein Bar 1380,Sports,1340.98,415,2021-09-20 13:06:03
1381,Headphones 1381,Fashion,1037.9,754,2022-07-22 04:41:30
1382,Keyboard 1382,Electronics,1101.44,743,2021-12-10 15:44:04
1383,Notebook 1383,Books,699.45,986,2023-01-04 12:31:27
1384,T-Shirt 1384,Fashion,1214.69,199,2021-11-27 01:09:49
1385,Coffee Maker 1385,Home,1151.94,267,2021-12-18 16:42:05
1386,Monitor 1386,Home,1014.95,572,2022-08-28 19:29:42
1387,Keyboard 1387,Books,592.03,969,2022-02-01 17:50:36
1388,Keyboard 1388,Books,1913.64,897,2023-05-13 01:34:09
1389,Notebook 1389,Books,504.03,453,2023-02-04 08:31:50
1390,Protein Bar 1390,Books,969.84,249,2022-11-07 07:37:33
1391,Backpack 1391,Home,1364.78,918,2022-12-25 02:53:22
1392,Headphones 1392,Electronics,966.53,264,2022-03-12 10:49:13
1393,Keyboard 1393,Home,1269.16,225,2022-09-11 13:31:36
1394,Sneakers 1394,Sports,827.79,361,2021-06-22 16:17:24
1395,Notebook 1395,Books,24.4,852,2022-11-04 08:32:21
1396,T-Shirt 1396,Fashion,578.14,408,2021-11-19 04:12:03
1397,Backpack 1397,Electronics,1111.33,182,2022-11-23 03:02:25
1398,Coffee Maker 1398,Sports,710.31,915,2021-05-23 03:50:23
1399,Headphones 1399,Sports,369.65,764,2021-08-06 22:49:34
1400,Sneakers 1400,Home,1475.54,240,2023-03-12 23:53:07
1401,Sneakers 1401,Sports,417.52,207,2021-07-12 06:44:05
1402,Sneakers 1402,Books,715.27,797,2022-04-24 20:34:11
1403,Keyboard 1403,Electronics,1840.78,692,2022-11-09 07:04:15
1404,Coffee Maker 1404,Books,18.21,877,2023-01-03 18:54:30
1405,Notebook 1405,Electronics,1696.78,380,2021-05-03 22:47:25
1406,Headphones 1406,Sports,987.22,902,2021-09-30 20:57:36
1407,Headphones 1407,Sports,984.16,782,2023-05-03 10:15:56
1408,Notebook 1408,Sports,798.77,768,2021-10-23 08:00:50
1409,Headphones 1409,Fashion,113.03,818,2021-11-10 11:15:03
1410,Protein Bar 1410,Home,1879.61,33,2021-02-16 15:25:22
1411,Notebook 1411,Sports,790.47,702,2023-03-07 20:39:12
1412,Monitor 1412,Home,1953.13,715,2021-05-16 23:45:12
1413,Notebook 1413,Home,634.72,8,2021-01-12 21:12:02
1414,Laptop 1414,Beauty,425.45,594,2021-03-18 10:03:36
1415,Keyboard 1415,Sports,726.4,882,2022-11-01 01:06:40
1416,T-Shirt 1416,Fashion,1099.38,242,2022-12-22 22:12:37
1417,T-Shirt 1417,Home,1917.26,351,2022-04-15 08:23:55
1418,Backpack 1418,Fashion,1000.05,215,2021-05-16 07:35:40
1419,Protein Bar 1419,Beauty,1505.63,373,2021-02-02 12:41:48
1420,Protein Bar 1420,Sports,904.2,585,2022-04-07 01:10:19
1421,Monitor 1421,Books,1373.59,833,2021-12-18 15:01:38
1422,Keyboard 1422,Beauty,543.55,241,2022-01-21 16:47:52
1423,Notebook 1423,Home,1713.34,200,2021-02-15 11:05:10
1424,Monitor 1424,Beauty,303.35,825,2021-11-07 17:23:00
1425,Laptop 1425,Fashion,845.93,137,2021-06-16 09:55:45
1426,Notebook 1426,Books,1442.52,804,2021-02-20 15:05:33
1427,Coffee Maker 1427,Sports,505.69,879,2022-07-02 13:38:21
1428,Headphones 1428,Electronics,799.81,707,2021-12-25 23:13:18
1429,Monitor 1429,Electronics,434.86,260,2023-02-13 12:10:26
1430,Coffee Maker 1430,Beauty,197.12,762,2022-01-06 13:15:02
1431,Backpack 1431,Sports,725.12,573,2022-05-09 08:05:41
1432,Notebook 1432,Sports,691.56,421,2023-04-29 12:15:40
1433,Keyboard 1433,Sports,1735.4,986,2021-01-22 12:21:07
1434,Headphones 1434,Fashion,1155.82,665,2021-09-07 04:23:58
1435,Notebook 1435,Fashion,1958.85,291,2021-02-24 02:26:29
1436,Backpack 1436,Sports,1348.02,499,2022-01-22 01:33:26
1437,Coffee Maker 1437,Electronics,765.24,293,2023-01-16 17:52:35
1438,Coffee Maker 1438,Beauty,1913.41,889,2022-02-08 01:15:55
1439,Monitor 1439,Beauty,1616.4,345,2022-05-10 03:49:43
1440,Protein Bar 1440,Beauty,1226.56,414,2021-06-09 23:13:40
1441,Keyboard 1441,Electronics,328.19,233,2022-12-02 03:07:08
1442,Backpack 1442,Sports,1307.76,727,2021-02-08 08:45:59
1443,T-Shirt 1443,Books,1291.07,277,2023-04-08 19:41:05
1444,Coffee Maker 1444,Sports,1497.05,533,2023-04-07 10:02:52
1445,Coffee Maker 1445,Home,338.8,874,2022-08-28 08:53:44
1446,Laptop 1446,Fashion,1456.91,677,2023-04-26 18:19:22
1447,T-Shirt 1447,Beauty,1402.89,81,2021-05-01 19:57:12
1448,Sneakers 1448,Fashion,797.11,97,2021-06-01 00:09:24
1449,Keyboard 1449,Home,1099.13,26,2021-08-17 12:00:56
1450,Protein Bar 1450,Books,1531.17,85,2021-03-05 01:54:30
1451,Keyboard 1451,Sports,1238.11,86,2022-05-09 15:55:04
1452,Protein Bar 1452,Sports,462.57,755,2022-05-19 05:40:08
1453,T-Shirt 1453,Home,1254.83,134,2022-03-02 14:03:17
1454,Notebook 1454,Fashion,62.0,679,2021-04-21 13:17:15
1455,Backpack 1455,Sports,1729.16,478,2022-06-13 14:28:29
1456,Notebook 1456,Sports,1099.35,138,2022-12-06 08:54:45
1457,Notebook 1457,Fashion,1183.71,467,2021-09-03 17:18:52
1458,Headphones 1458,Home,1049.3,654,2023-03-04 04:46:44
1459,Notebook 1459,Sports,1818.3,493,2023-05-13 17:37:24
1460,Notebook 1460,Fashion,1610.39,452,2021-08-13 07:30:38
1461,T-Shirt 1461,Sports,827.35,159,2022-10-17 14:52:19
1462,T-Shirt 1462,Electronics,5.18,834,2021-09-10 04:19:49
1463,Monitor 1463,Sports,577.09,547,2021-04-17 10:01:04
1464,Laptop 1464,Beauty,1844.57,969,2023-05-06 11:03:07
1465,Coffee Maker 1465,Sports,23.22,440,2022-03-12 06:08:34
1466,T-Shirt 1466,Books,466.27,7,2021-10-12 06:46:04
1467,Notebook 1467,Sports,381.2,903,2022-05-13 02:23:41
1468,Notebook 1468,Home,792.53,167,2021-07-22 05:44:25
1469,Protein Bar 1469,Home,445.08,81,2021-10-14 12:08:06
1470,Protein Bar 1470,Beauty,482.93,782,2022-07-02 12:10:55
1471,Headphones 1471,Beauty,1370.86,291,2022-08-08 04:15:36
1472,Notebook 1472,Sports,828.74,873,2022-01-03 10:57:19
1473,Keyboard 1473,Fashion,277.56,113,2022-07-30 10:17:43
1474,Coffee Maker 1474,Books,908.27,717,2021-05-26 16:28:51
1475,Headphones 1475,Home,379.64,19,2022-11-14 06:31:59
1476,Monitor 1476,Electronics,1939.58,22,2021-09-01 10:41:10
1477,Monitor 1477,Electronics,567.82,128,2021-08-26 22:11:53
1478,Coffee Maker 1478,Beauty,21.37,92,2021-08-10 14:34:57
1479,Monitor 1479,Electronics,989.69,350,2022-03-31 20:40:31
1480,Protein Bar 1480,Sports,1572.52,510,2021-08-19 21:26:46
1481,Backpack 1481,Home,1395.38,32,2022-10-06 07:34:19
1482,Backpack 1482,Electronics,1687.87,974,2021-06-07 14:23:57
1483,Monitor 1483,Electronics,536.67,401,2022-01-11 02:34:42
1484,Keyboard 1484,Books,942.94,196,2022-10-26 21:54:27
1485,T-Shirt 1485,Home,1657.36,124,2021-10-29 19:00:13
1486,Sneakers 1486,Home,1543.59,453,2021-01-04 18:28:40
1487,Sneakers 1487,Beauty,1989.1,203,2021-04-15 03:08:20
1488,Coffee Maker 1488,Beauty,1543.14,533,2022-12-29 00:40:09
1489,Sneakers 1489,Home,781.3,984,2022-08-06 21:56:16
1490,T-Shirt 1490,Sports,321.43,745,2021-03-04 11:31:29
1491,Laptop 1491,Beauty,1875.15,533,2023-03-25 07:50:05
1492,Keyboard 1492,Sports,965.05,305,2023-05-12 01:14:01
1493,Sneakers 1493,Sports,1775.6,884,2022-12-02 18:19:33
1494,Sneakers 1494,Electronics,475.75,444,2022-10-30 21:02:56
1495,Backpack 1495,Electronics,338.88,282,2023-03-01 21:15:02
1496,Headphones 1496,Electronics,794.64,248,2023-05-12 10:50:10
1497,Laptop 1497,Electronics,1164.25,707,2021-08-10 18:46:56
1498,Coffee Maker 1498,Beauty,1194.44,380,2021-08-25 03:55:07
1499,Keyboard 1499,Fashion,319.61,93,2022-03-19 22:35:19
1500,Headphones 1500,Sports,1862.04,777,2021-02-13 08:21:09
1501,Laptop 1501,Electronics,714.26,157,2021-09-17 23:53:24
1502,Notebook 1502,Electronics,256.03,238,2023-02-12 00:26:39
1503,Backpack 1503,Books,1578.18,774,2023-03-26 14:51:43
1504,Backpack 1504,Home,1467.71,21,2022-07-27 00:20:57
1505,Protein Bar 1505,Sports,1450.18,256,2022-01-11 19:04:38
1506,Laptop 1506,Home,1414.72,572,2021-11-07 05:21:48
1507,T-Shirt 1507,Books,1395.59,194,2021-07-01 11:01:21
1508,Headphones 1508,Fashion,1089.52,331,2021-06-07 01:15:36
1509,Coffee Maker 1509,Sports,1735.99,613,2022-07-25 14:34:24
1510,Notebook 1510,Fashion,142.41,158,2023-01-13 15:31:51
1511,Coffee Maker 1511,Sports,1639.74,554,2021-08-05 17:20:43
1512,Backpack 1512,Home,6.44,653,2022-02-25 09:25:12
1513,Notebook 1513,Home,1468.65,904,2021-02-27 05:20:05
1514,Laptop 1514,Books,1714.37,794,2021-01-14 23:05:08
1515,Headphones 1515,Fashion,644.78,64,2023-02-28 14:58:20
1516,Notebook 1516,Home,383.79,699,2021-09-25 20:04:41
1517,Coffee Maker 1517,Books,312.49,289,2022-09-08 07:28:48
1518,Backpack 1518,Home,1283.6,113,2023-02-22 04:35:25
1519,Keyboard 1519,Books,1319.49,44,2022-05-27 04:54:31
1520,Monitor 1520,Fashion,1747.62,206,2023-04-21 08:05:42
1521,Keyboard 1521,Home,387.28,32,2021-03-11 11:21:08
1522,Headphones 1522,Beauty,1673.42,673,2022-07-28 05:04:00
1523,Coffee Maker 1523,Books,1249.82,604,2021-09-10 18:43:03
1524,T-Shirt 1524,Electronics,735.88,620,2022-09-12 09:37:06
1525,Keyboard 1525,Electronics,1860.77,213,2022-07-17 21:32:42
1526,Coffee Maker 1526,Electronics,938.78,654,2022-05-27 22:15:14
1527,Laptop 1527,Sports,1118.25,960,2021-10-30 14:55:27
1528,Protein Bar 1528,Sports,1589.53,59,2022-04-01 07:53:10
1529,Headphones 1529,Sports,1060.4,751,2021-02-07 23:59:09
1530,Keyboard 1530,Sports,160.48,221,2023-01-06 23:41:40
1531,Notebook 1531,Electronics,206.94,236,2023-02-18 15:52:39
1532,Notebook 1532,Home,382.97,538,2021-05-21 09:07:48
1533,Sneakers 1533,Books,1252.52,183,2022-11-25 21:00:47
1534,Notebook 1534,Beauty,1118.49,764,2023-03-30 15:37:26
1535,Keyboard 1535,Beauty,1155.24,690,2021-10-27 08:53:19
1536,Coffee Maker 1536,Beauty,1332.16,904,2023-04-16 15:14:34
1537,Keyboard 1537,Fashion,1585.96,563,2022-12-03 03:32:04
1538,Protein Bar 1538,Books,678.34,161,2022-03-03 07:20:36
1539,Notebook 1539,Books,888.81,360,2022-07-29 05:10:40
1540,Backpack 1540,Books,1982.97,332,2021-06-02 06:26:10
1541,Backpack 1541,Home,1529.55,440,2023-02-24 06:02:25
1542,Backpack 1542,Books,485.24,558,2021-03-15 03:43:59
1543,Sneakers 1543,Home,1532.59,948,2022-10-24 04:02:12
1544,T-Shirt 1544,Sports,1923.5,458,2021-03-16 10:06:34
1545,Protein Bar 1545,Electronics,1453.99,291,2022-01-16 15:07:05
1546,Headphones 1546,Electronics,1037.63,911,2022-06-08 06:28:09
1547,T-Shirt 1547,Electronics,604.17,227,2023-01-31 09:37:24
1548,Sneakers 1548,Sports,48.29,841,2021-01-25 13:22:51
1549,T-Shirt 1549,Books,1024.99,584,2023-02-05 11:14:18
1550,Headphones 1550,Fashion,193.1,471,2021-10-13 22:58:30
1551,Backpack 1551,Fashion,281.12,375,2021-04-08 18:11:04
1552,Headphones 1552,Fashion,469.82,830,2022-12-26 04:18:04
1553,T-Shirt 1553,Electronics,1143.12,582,2023-02-03 19:20:06
1554,Sneakers 1554,Beauty,159.02,332,2021-05-13 09:04:26
1555,Coffee Maker 1555,Fashion,979.11,920,2022-02-11 05:13:06
1556,Headphones 1556,Electronics,1192.49,307,2021-06-13 09:44:08
1557,Laptop 1557,Beauty,1617.64,390,2021-01-08 08:25:27
1558,Keyboard 1558,Electronics,1844.13,342,2022-12-17 12:28:23
1559,Backpack 1559,Home,835.96,888,2021-01-30 02:56:49
1560,Keyboard 1560,Fashion,1496.62,869,2023-04-03 18:01:32
1561,Headphones 1561,Electronics,1269.6,647,2021-11-18 23:17:08
1562,Protein Bar 1562,Electronics,613.04,42,2021-02-27 16:12:56
1563,Backpack 1563,Books,1132.0,334,2022-09-12 23:27:01
1564,Notebook 1564,Beauty,445.49,51,2022-02-07 21:11:27
1565,Protein Bar 1565,Home,1506.92,589,2022-10-11 05:20:45
1566,Notebook 1566,Electronics,448.06,296,2022-09-01 01:05:38
1567,Protein Bar 1567,Fashion,268.72,84,2021-06-29 08:43:42
1568,Coffee Maker 1568,Books,1491.9,561,2023-02-22 01:47:05
1569,Protein Bar 1569,Sports,174.73,513,2021-11-04 09:28:53
1570,Protein Bar 1570,Beauty,265.1,138,2022-08-18 19:39:27
1571,Coffee Maker 1571,Books,400.23,404,2023-01-08 02:36:38
1572,Headphones 1572,Fashion,1124.53,753,2022-06-06 00:04:57
1573,Notebook 1573,Fashion,488.42,272,2021-12-11 05:07:18
1574,Protein Bar 1574,Sports,1371.05,589,2021-04-12 18:10:55
1575,Keyboard 1575,Electronics,1345.14,433,2021-06-01 06:10:29
1576,Backpack 1576,Sports,385.03,352,2023-04-30 13:53:16
1577,Headphones 1577,Beauty,53.29,312,2022-08-23 13:04:02
1578,Monitor 1578,Sports,1234.36,822,2022-08-21 11:37:47
1579,Coffee Maker 1579,Books,295.91,45,2022-08-09 04:17:01
1580,Sneakers 1580,Fashion,1372.29,159,2022-04-26 15:18:17
1581,Keyboard 1581,Electronics,1480.47,248,2021-01-31 04:31:53
1582,Headphones 1582,Fashion,1738.16,839,2021-07-28 09:09:21
1583,T-Shirt 1583,Electronics,689.83,823,2021-09-14 06:56:55
1584,Keyboard 1584,Sports,902.87,23,2021-03-12 11:27:49
1585,Backpack 1585,Fashion,1481.33,216,2022-04-30 22:57:03
1586,Sneakers 1586,Books,1048.92,264,2022-02-25 09:56:49
1587,Notebook 1587,Home,1247.97,144,2021-10-26 08:41:00
1588,Laptop 1588,Home,1168.09,679,2022-07-26 01:58:33
1589,Notebook 1589,Electronics,514.64,61,2022-03-30 15:20:48
1590,T-Shirt 1590,Fashion,1579.43,632,2021-08-07 13:22:01
1591,T-Shirt 1591,Electronics,932.6,967,2021-09-05 15:49:06
1592,Laptop 1592,Electronics,780.35,277,2021-12-03 00:41:28
1593,Backpack 1593,Electronics,43.06,888,2023-01-20 07:45:27
1594,Protein Bar 1594,Fashion,1959.69,520,2021-03-24 14:44:09
1595,Keyboard 1595,Sports,971.9,611,2022-05-01 09:34:58
1596,Notebook 1596,Electronics,376.9,512,2022-02-21 18:34:27
1597,Coffee Maker 1597,Books,1853.07,22,2022-12-07 12:10:26
1598,Laptop 1598,Fashion,1844.93,312,2022-12-31 01:24:33
1599,Backpack 1599,Home,789.83,160,2023-05-01 16:38:40
1600,Laptop 1600,Sports,1370.2,363,2021-08-14 02:28:01
1601,T-Shirt 1601,Fashion,1992.01,513,2023-04-22 11:11:09
1602,T-Shirt 1602,Electronics,1253.46,899,2021-08-02 05:08:56
1603,Protein Bar 1603,Electronics,1888.55,971,2021-08-12 00:16:19
1604,T-Shirt 1604,Fashion,307.66,918,2022-08-15 19:37:28
1605,Protein Bar 1605,Beauty,278.84,747,2022-01-25 19:27:19
1606,Protein Bar 1606,Books,1921.41,627,2021-02-12 06:58:55
1607,Sneakers 1607,Home,484.52,156,2022-06-08 02:37:38
1608,Protein Bar 1608,Sports,1819.92,337,2022-06-01 15:59:07
1609,Coffee Maker 1609,Books,267.89,668,2022-09-09 21:46:05
1610,Monitor 1610,Books,1085.0,819,2021-11-08 02:25:11
1611,Sneakers 1611,Fashion,621.45,722,2023-01-28 14:59:10
1612,Notebook 1612,Fashion,862.98,930,2021-09-15 15:21:07
1613,Monitor 1613,Beauty,1866.39,939,2022-06-13 18:21:22
1614,Monitor 1614,Sports,140.29,545,2021-04-14 03:17:43
1615,Keyboard 1615,Fashion,638.61,900,2022-03-25 23:13:03
1616,Monitor 1616,Beauty,63.82,326,2022-03-08 10:08:19
1617,Protein Bar 1617,Home,610.18,763,2021-01-07 17:24:39
1618,T-Shirt 1618,Fashion,1559.32,109,2022-12-01 15:48:57
1619,Monitor 1619,Fashion,57.27,626,2022-06-24 00:16:33
1620,Headphones 1620,Sports,1213.18,627,2023-01-04 21:57:56
1621,Sneakers 1621,Books,468.2,703,2022-09-29 11:13:27
1622,Laptop 1622,Sports,163.55,798,2023-01-15 23:35:04
1623,Coffee Maker 1623,Fashion,1007.14,619,2021-09-21 01:16:49
1624,Coffee Maker 1624,Beauty,1300.89,188,2022-10-03 13:08:21
1625,Protein Bar 1625,Home,950.32,167,2022-05-03 22:24:20
1626,Sneakers 1626,Fashion,69.3,782,2022-02-08 22:07:47
1627,Laptop 1627,Sports,1900.65,227,2021-03-08 18:04:36
1628,Sneakers 1628,Fashion,136.94,949,2021-04-19 09:56:20
1629,Coffee Maker 1629,Books,982.44,332,2022-04-08 00:58:09
1630,Coffee Maker 1630,Fashion,857.97,794,2022-01-31 00:32:38
1631,Laptop 1631,Books,1471.99,389,2023-02-13 13:19:52
1632,Backpack 1632,Home,1224.95,760,2023-05-11 02:11:04
1633,Headphones 1633,Books,1074.64,656,2021-06-20 07:20:55
1634,Laptop 1634,Books,223.09,467,2022-03-18 08:12:39
1635,Laptop 1635,Fashion,1039.81,405,2021-11-06 20:54:26
1636,Laptop 1636,Books,777.86,783,2021-09-18 10:53:29
1637,Laptop 1637,Fashion,585.9,407,2021-11-29 18:04:43
1638,T-Shirt 1638,Sports,925.39,432,2021-05-30 07:26:16
1639,T-Shirt 1639,Books,1838.47,706,2022-10-26 18:19:44
1640,Notebook 1640,Fashion,929.84,661,2021-05-30 13:58:24
1641,Coffee Maker 1641,Electronics,1446.68,115,2023-03-13 09:11:04
1642,Monitor 1642,Books,1876.0,712,2022-12-25 09:50:48
1643,Notebook 1643,Fashion,789.17,331,2023-01-07 13:44:29
1644,Coffee Maker 1644,Electronics,361.86,604,2021-12-12 06:36:18
1645,Sneakers 1645,Home,184.91,331,2021-07-29 22:06:21
1646,Monitor 1646,Beauty,1467.86,93,2023-03-31 10:24:27
1647,Keyboard 1647,Beauty,901.55,371,2022-08-19 06:59:45
1648,Keyboard 1648,Books,1416.02,744,2022-11-16 18:46:04
1649,Notebook 1649,Books,1899.76,387,2022-03-15 15:19:09
1650,Notebook 1650,Home,92.59,174,2022-06-19 08:06:41
1651,Backpack 1651,Books,1743.25,883,2021-07-27 00:08:49
1652,Monitor 1652,Fashion,1738.29,183,2021-05-21 09:32:30
1653,Laptop 1653,Home,619.58,747,2023-03-21 19:22:10
1654,Coffee Maker 1654,Sports,1254.77,120,2021-06-24 07:10:41
1655,Monitor 1655,Fashion,12.05,783,2022-06-04 00:55:17
1656,T-Shirt 1656,Electronics,919.99,875,2022-09-20 06:33:53
1657,Coffee Maker 1657,Books,1615.87,622,2021-06-20 12:07:28
1658,Coffee Maker 1658,Fashion,437.66,675,2021-11-20 02:14:08
1659,Coffee Maker 1659,Home,823.25,81,2022-07-30 07:23:57
1660,Headphones 1660,Books,18.11,903,2021-01-19 02:18:57
1661,Notebook 1661,Sports,1241.43,570,2022-04-11 06:30:45
1662,Sneakers 1662,Electronics,373.76,56,2021-11-28 19:14:04
1663,Backpack 1663,Electronics,295.02,33,2021-05-01 20:06:13
1664,Headphones 1664,Books,600.39,942,2023-03-31 11:01:39
1665,Keyboard 1665,Electronics,222.23,182,2021-11-22 13:24:57
1666,Monitor 1666,Beauty,572.34,676,2023-05-23 23:46:42
1667,Headphones 1667,Books,1575.68,181,2021-10-22 10:13:03
1668,Coffee Maker 1668,Beauty,1160.04,953,2021-09-30 01:33:20
1669,Laptop 1669,Electronics,1538.18,330,2022-04-11 05:22:02
1670,Backpack 1670,Home,1641.43,776,2021-01-21 06:22:25
1671,Protein Bar 1671,Books,134.53,482,2021-04-27 22:00:05
1672,Monitor 1672,Electronics,1390.77,281,2021-03-31 08:56:56
1673,Backpack 1673,Books,830.45,214,2022-06-16 16:28:33
1674,Sneakers 1674,Books,121.08,585,2021-11-03 01:42:31
1675,Notebook 1675,Electronics,969.91,705,2021-04-11 01:46:26
1676,Headphones 1676,Beauty,577.94,623,2022-03-27 18:33:15
1677,Backpack 1677,Sports,1053.16,638,2021-06-07 14:09:24
1678,Backpack 1678,Fashion,1230.51,508,2022-05-27 03:18:08
1679,Notebook 1679,Beauty,1265.56,504,2021-08-22 23:20:18
1680,Monitor 1680,Books,469.28,297,2022-11-17 19:33:18
1681,Sneakers 1681,Electronics,240.82,476,2022-06-09 07:14:36
1682,Keyboard 1682,Beauty,1696.9,818,2021-05-10 06:18:19
1683,Headphones 1683,Home,831.01,341,2022-03-25 01:03:30
1684,Backpack 1684,Books,1613.06,217,2022-03-02 08:55:48
1685,Laptop 1685,Beauty,406.37,288,2021-08-13 04:09:11
1686,T-Shirt 1686,Electronics,619.01,518,2021-01-18 14:36:52
1687,Notebook 1687,Sports,1535.23,116,2021-11-13 07:45:54
1688,Backpack 1688,Sports,795.12,582,2023-02-01 23:43:48
1689,Headphones 1689,Electronics,1664.93,198,2023-03-28 07:43:52
1690,Backpack 1690,Sports,1844.95,490,2022-10-12 15:56:17
1691,Coffee Maker 1691,Electronics,1293.08,493,2021-01-29 15:49:28
1692,Monitor 1692,Beauty,923.93,885,2022-06-22 01:26:13
1693,Notebook 1693,Sports,927.63,833,2022-08-25 12:03:08
1694,Protein Bar 1694,Beauty,116.76,533,2022-07-31 06:56:27
1695,T-Shirt 1695,Books,1451.3,323,2021-10-08 10:37:55
1696,Notebook 1696,Books,42.34,591,2022-07-22 14:01:43
1697,Backpack 1697,Sports,137.1,152,2021-04-09 02:25:52
1698,T-Shirt 1698,Electronics,681.61,384,2023-05-12 12:30:16
1699,Notebook 1699,Fashion,1144.11,398,2023-04-09 01:20:04
1700,Monitor 1700,Books,238.11,801,2021-05-14 23:26:53
1701,T-Shirt 1701,Beauty,1716.35,726,2023-05-07 21:10:43
1702,Laptop 1702,Sports,830.67,508,2023-02-20 03:53:11
1703,Sneakers 1703,Sports,906.55,973,2022-02-11 18:30:55
1704,T-Shirt 1704,Fashion,1052.58,179,2022-03-04 20:00:36
1705,Keyboard 1705,Sports,1570.96,796,2022-02-06 02:29:45
1706,Sneakers 1706,Electronics,890.33,25,2022-09-18 06:55:39
1707,Coffee Maker 1707,Books,312.39,348,2022-01-11 20:33:51
1708,Coffee Maker 1708,Beauty,1748.39,317,2021-01-11 13:00:16
1709,Backpack 1709,Fashion,1540.12,100,2023-05-15 23:45:07
1710,Notebook 1710,Beauty,1985.48,210,2021-01-26 04:51:04
1711,Laptop 1711,Home,778.24,885,2022-10-24 10:53:22
1712,Notebook 1712,Electronics,13.2,954,2021-05-27 09:33:29
1713,Laptop 1713,Beauty,1697.01,892,2021-11-14 08:32:02
1714,Keyboard 1714,Sports,936.42,47,2021-06-06 05:49:16
1715,Keyboard 1715,Books,1533.53,763,2022-06-01 02:41:57
1716,T-Shirt 1716,Electronics,1157.23,319,2022-02-06 09:14:04
1717,Sneakers 1717,Sports,405.11,293,2022-01-22 02:06:27
1718,T-Shirt 1718,Books,641.7,451,2023-05-12 07:12:14
1719,Keyboard 1719,Sports,302.89,280,2023-05-09 14:44:47
1720,Keyboard 1720,Electronics,1916.8,573,2022-06-21 07:15:59
1721,Notebook 1721,Electronics,417.12,358,2022-01-18 04:23:16
1722,Notebook 1722,Sports,545.75,965,2022-10-01 17:49:59
1723,T-Shirt 1723,Books,493.43,72,2022-08-30 14:18:57
1724,T-Shirt 1724,Books,1785.02,553,2022-04-09 09:03:10
1725,Coffee Maker 1725,Electronics,264.5,482,2021-04-04 15:38:23
1726,Laptop 1726,Electronics,770.28,88,2021-01-31 08:00:39
1727,Protein Bar 1727,Home,362.07,610,2021-06-01 20:14:16
1728,Headphones 1728,Beauty,1673.17,716,2023-01-25 14:37:02
1729,Coffee Maker 1729,Books,714.47,340,2022-01-20 23:57:20
1730,Sneakers 1730,Beauty,1518.01,828,2021-08-10 13:17:56
1731,Notebook 1731,Electronics,1947.5,773,2023-05-02 13:52:07
1732,Coffee Maker 1732,Books,267.93,832,2021-10-06 14:36:14
1733,Coffee Maker 1733,Electronics,913.89,700,2021-12-26 08:58:49
1734,Coffee Maker 1734,Home,467.23,229,2021-12-08 02:36:50
1735,Monitor 1735,Books,519.82,372,2023-01-02 14:34:47
1736,Protein Bar 1736,Fashion,1400.73,681,2021-05-16 18:05:29
1737,Backpack 1737,Sports,909.3,30,2022-10-08 10:36:11
1738,Keyboard 1738,Home,230.21,490,2022-11-20 00:55:57
1739,Coffee Maker 1739,Fashion,568.1,356,2021-03-03 19:53:02
1740,Headphones 1740,Books,259.15,105,2022-09-29 13:07:40
1741,Protein Bar 1741,Beauty,1594.53,333,2021-05-28 10:01:03
1742,Notebook 1742,Beauty,146.49,309,2021-06-12 03:58:34
1743,Notebook 1743,Home,804.63,423,2021-03-11 22:40:37
1744,Sneakers 1744,Books,491.16,162,2023-04-24 14:17:49
1745,Coffee Maker 1745,Home,136.79,213,2022-07-15 17:01:15
1746,Headphones 1746,Home,1569.71,445,2021-09-10 05:34:03
1747,Headphones 1747,Sports,1091.33,241,2022-03-02 21:38:42
1748,Monitor 1748,Beauty,1340.86,757,2021-12-07 09:45:51
1749,Headphones 1749,Home,233.07,610,2021-10-31 10:02:22
1750,Coffee Maker 1750,Sports,1112.4,841,2023-05-28 07:17:39
1751,Coffee Maker 1751,Fashion,619.53,415,2022-02-19 20:00:00
1752,Keyboard 1752,Books,221.95,833,2022-09-21 07:08:48
1753,Headphones 1753,Home,658.18,660,2022-11-14 07:58:14
1754,Laptop 1754,Electronics,439.14,142,2022-09-01 22:49:19
1755,Headphones 1755,Beauty,1620.63,775,2022-12-31 19:46:46
1756,Monitor 1756,Beauty,302.69,544,2023-02-20 14:41:56
1757,T-Shirt 1757,Home,1233.07,457,2021-08-14 00:02:38
1758,Sneakers 1758,Fashion,1364.63,324,2023-01-17 07:13:21
1759,T-Shirt 1759,Books,1589.72,695,2023-04-21 18:01:36
1760,T-Shirt 1760,Home,1436.99,937,2022-12-24 08:06:50
1761,Backpack 1761,Electronics,1167.54,626,2021-09-16 05:34:42
1762,Notebook 1762,Home,1696.04,872,2021-12-13 02:53:53
1763,T-Shirt 1763,Electronics,741.6,562,2022-02-05 15:03:51
1764,Laptop 1764,Electronics,1408.19,840,2021-02-23 15:06:41
